/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
8, 6748, -11592.000000
6, 6748, 16037152.000000
11, 6699, 197455.750000
10, 6699, -16036776.000000
9, 6699, -8018388.000000
7, 6698, -117.000000
8, 6698, -11498.000000
6, 6698, 16036776.000000
7, 6648, -69.000000
8, 6648, -11402.000000
6, 6648, 16036392.000000
11, 6599, 197446.843750
10, 6599, -16036016.000000
9, 6599, -8018008.000000
7, 6598, -22.000000
8, 6598, -11308.000000
6, 6598, 16036016.000000
7, 6548, 27.000000
8, 6548, -11210.000000
6, 6548, 16035624.000000
11, 6499, 197437.843750
10, 6499, -16035248.000000
9, 6499, -8017624.000000
8, 6498, -11116.000000
7, 6498, 74.000000
6, 6498, 16035248.000000
7, 6448, 122.000000
8, 6448, -11020.000000
6, 6448, 16034864.000000
11, 6399, 197428.937500
10, 6399, -16034488.000000
9, 6399, -8017244.000000
7, 6398, -87.000000
8, 6398, -10926.000000
6, 6398, 16034488.000000
7, 6348, -39.000000
8, 6348, -10830.000000
6, 6348, 16034104.000000
11, 6299, 197420.031250
10, 6299, -16033728.000000
9, 6299, -8016864.000000
7, 6298, 8.000000
8, 6298, -10736.000000
6, 6298, 16033728.000000
7, 10299, 24.000000
8, 10299, -18384.000000
6, 10299, 16064320.000000
7, 10249, 72.000000
8, 10249, -18288.000000
6, 10249, 16063936.000000
11, 10205, 197770.093750
10, 10205, -16063600.000000
9, 10205, -8031800.000000
7, 10199, 119.000000
8, 10199, -18194.000000
6, 10199, 16063560.000000
7, 10149, -89.000000
8, 10149, -18098.000000
6, 10149, 16063176.000000
11, 10105, 197761.093750
10, 10105, -16062832.000000
9, 10105, -8031416.000000
7, 10099, -41.000000
8, 10099, -18002.000000
6, 10099, 16062792.000000
7, 10049, 7.000000
8, 10049, -17906.000000
6, 10049, 16062408.000000
11, 10005, 197752.187500
10, 10005, -16062072.000000
9, 10005, -8031036.000000
7, 9999, 54.000000
8, 9999, -17812.000000
6, 9999, 16062032.000000
7, 9949, 102.000000
8, 9949, -17716.000000
6, 9949, 16061648.000000
11, 9905, 197743.187500
10, 9905, -16061304.000000
9, 9905, -8030652.000000
7, 9899, -107.000000
8, 9899, -17622.000000
6, 9899, 16061272.000000
7, 9849, -58.000000
8, 9849, -17524.000000
6, 9849, 16060880.000000
11, 9805, 197734.281250
10, 9805, -16060544.000000
9, 9805, -8030272.000000
7, 9799, -11.000000
8, 9799, -17430.000000
6, 9799, 16060504.000000
7, 9749, 37.000000
8, 9749, -17334.000000
6, 9749, 16060120.000000
11, 9705, 197725.375000
10, 9705, -16059784.000000
9, 9705, -8029892.000000
7, 9699, 84.000000
8, 9699, -17240.000000
6, 9699, 16059744.000000
7, 9649, -123.000000
8, 9649, -17142.000000
6, 9649, 16059352.000000
11, 9605, 197716.375000
10, 9605, -16059016.000000
9, 9605, -8029508.000000
7, 9549, -27.000000
8, 9549, -16950.000000
6, 9549, 16058584.000000
11, 9505, 197707.375000
10, 9505, -16058248.000000
9, 9505, -8029124.000000
7, 9499, 20.000000
8, 9499, -16856.000000
6, 9499, 16058208.000000
7, 9449, 68.000000
8, 9449, -16760.000000
6, 9449, 16057824.000000
11, 9405, 197698.375000
10, 9405, -16057480.000000
9, 9405, -8028740.000000
7, 9399, 116.000000
8, 9399, -16664.000000
6, 9399, 16057440.000000
7, 9349, -92.000000
8, 9349, -16568.000000
6, 9349, 16057056.000000
7, 9249, 5.000000
8, 9249, -16374.000000
6, 9249, 16056280.000000
11, 9205, 197680.375000
10, 9205, -16055944.000000
9, 9205, -8027972.000000
7, 9149, 102.000000
8, 9149, -16180.000000
